radio tower,building,nonliving,thesis_stim/radio_tower_exemplar1.jpg,0.711111,old,0.204339243
beanie,clothing,nonliving,thesis_stim/beanie_exemplar1.jpg,0.407407,old,0.206663324
jet-ski,vehicle,nonliving,thesis_stim/jet-ski_exemplar1.jpg,0.310345,old,0.211109338
silo,building,nonliving,thesis_stim/silo_exemplar1.jpg,0.52,old,0.211190444
tanktop,clothing,nonliving,thesis_stim/tanktop_exemplar1.jpg,0.592593,new,0.213360716
fondue fork,kitchen_items,nonliving,thesis_stim/fondue_fork_exemplar1.jpg,0.581395,old,0.216377521
cellphone,electronics,nonliving,thesis_stim/cellphone_exemplar1.jpg,0.613636,new,0.219940692
shelf,furniture,nonliving,thesis_stim/shelf_exemplar1.jpg,0.477273,old,0.226772516
police car,vehicle,nonliving,thesis_stim/police_car_exemplar1.jpg,0.333333,new,0.232528424
dinner knife,kitchen_items,nonliving,thesis_stim/dinner_knife_exemplar1.jpg,0.285714,old,0.232768621
dress shoe,clothing,nonliving,thesis_stim/dress_shoe_exemplar1.jpg,0.535714,new,0.234159002
bicycle,vehicle,nonliving,thesis_stim/bicycle_exemplar1.jpg,0.444444,old,0.234748846
tarantula,insect,living,thesis_stim/tarantula_exemplar1.jpg,0.553191,old,0.235226406
ray,sea,living,thesis_stim/ray_exemplar1.jpg,0.821429,new,0.236427784
caterpillar,insect,living,thesis_stim/caterpillar_exemplar1.jpg,0.740741,old,0.236737814
bucket,tools,nonliving,thesis_stim/bucket_exemplar1.jpg,0.77551,old,0.238322149
bow tie,clothing,nonliving,thesis_stim/bow_tie_exemplar1.jpg,0.448276,old,0.239661515
flag,street_items,nonliving,thesis_stim/flag_exemplar1.jpg,0.38,old,0.240416049
snowglobe,decor,nonliving,thesis_stim/snowglobe_exemplar1.jpg,0.42,old,0.247298981
old camera,electronics,nonliving,thesis_stim/old_camera_exemplar1.jpg,0.310345,old,0.248306937
bed,furniture,nonliving,thesis_stim/bed_exemplar1.jpg,0.138889,new,0.251037866
harmonica,music_inst,nonliving,thesis_stim/harmonica_exemplar1.jpg,0.733333,new,0.251307511
reindeer,mammal,living,thesis_stim/reindeer_exemplar1.jpg,0.822222,new,0.251483757
toy soldier,toys,nonliving,thesis_stim/toy_soldier_exemplar1.jpg,0.672727,old,0.252034144
jukebox,music_inst,nonliving,thesis_stim/jukebox_exemplar1.jpg,0.54386,old,0.255963774
percussion instrument,music_inst,nonliving,thesis_stim/percussion_instrument_exemplar1.jpg,0.527273,old,0.257127689
oyster,sea,living,thesis_stim/oyster_exemplar1.jpg,0.758621,old,0.259847278
sleigh,vehicle,nonliving,thesis_stim/sleigh_exemplar1.jpg,0.5,old,0.260596938
ice skate,clothing,nonliving,thesis_stim/ice_skate_exemplar1.jpg,0.392857,old,0.264242452
bulldozer,vehicle,nonliving,thesis_stim/bulldozer_exemplar1.jpg,0.413793,old,0.264406793
circuit board,electronics,nonliving,thesis_stim/circuit_board_exemplar1.jpg,0.611111,old,0.26498024
tape,office_supplies,nonliving,thesis_stim/tape_exemplar1.jpg,0.688889,old,0.26570642
computer keyboard,electronics,nonliving,thesis_stim/computer_keyboard_exemplar1.jpg,0.457143,new,0.269347366
rollerblade,sports,nonliving,thesis_stim/rollerblade_exemplar1.jpg,0.457143,old,0.275405758
lighthouse,building,nonliving,thesis_stim/lighthouse_exemplar1.jpg,0.55102,old,0.278213491
ring,clothing,nonliving,thesis_stim/ring_exemplar1.jpg,0.54,old,0.279318749
beach chair,furniture,nonliving,thesis_stim/beach_chair_exemplar1.jpg,0.4,old,0.280826105
scissors,office_supplies,nonliving,thesis_stim/scissors_exemplar1.jpg,0.306122,old,0.280865628
gong,music_inst,nonliving,thesis_stim/gong_exemplar1.jpg,0.314286,old,0.28274945
cigarette,household_items,nonliving,thesis_stim/cigarette_exemplar1.jpg,0.75,old,0.286085009
oven,appliances,nonliving,thesis_stim/oven_exemplar1.jpg,0.527778,new,0.287026142
alarm clock,household_items,nonliving,thesis_stim/alarm_clock_exemplar1.jpg,0.408163,old,0.289009111
thermos,sports,nonliving,thesis_stim/thermos_exemplar1.jpg,0.551724,old,0.292517691
octopus,sea,living,thesis_stim/octopus_exemplar1.jpg,0.930233,old,0.293553097
scorpion,insect,living,thesis_stim/scorpion_exemplar1.jpg,0.9,new,0.295195068
galleon,vehicle,nonliving,thesis_stim/galleon_exemplar1.jpg,0.571429,old,0.295255768
disk,electronics,nonliving,thesis_stim/disk_exemplar1.jpg,0.68,old,0.296501224
hookah,decor,nonliving,thesis_stim/hookah_exemplar1.jpg,0.714286,old,0.297258417
toy basket,toys,nonliving,thesis_stim/toy_basket_exemplar1.jpg,0.469388,old,0.300842092
snowflake,decor,nonliving,thesis_stim/snowflake_exemplar1.jpg,0.698113,old,0.300851882
scotch tape,office_supplies,nonliving,thesis_stim/scotch_tape_exemplar1.jpg,0.413793,old,0.302100481
greyhound,mammal,living,thesis_stim/greyhound_exemplar1.jpg,0.551724,old,0.302649476
tile,decor,nonliving,thesis_stim/tile_exemplar1.jpg,0.194444,new,0.303673794
tent,sports,nonliving,thesis_stim/tent_exemplar1.jpg,0.527778,old,0.304469986
swingset,street_items,nonliving,thesis_stim/swingset_exemplar1.jpg,0.44186,old,0.304489248
nun,toys,nonliving,thesis_stim/nun_exemplar1.jpg,0.772727,new,0.306944195
mitten,clothing,nonliving,thesis_stim/mitten_exemplar1.jpg,0.285714,old,0.307360555
lamppost,street_items,nonliving,thesis_stim/lamppost_exemplar1.jpg,0.444444,old,0.308463345
amplifier,electronics,nonliving,thesis_stim/amplifier_exemplar1.jpg,0.166667,old,0.314365748
pincushion,tools,nonliving,thesis_stim/pincushion_exemplar1.jpg,0.333333,old,0.315398195
television,electronics,nonliving,thesis_stim/television_exemplar1.jpg,0.448276,old,0.316248747
dress,clothing,nonliving,thesis_stim/dress_exemplar1.jpg,0.387755,old,0.320234204
pig,mammal,living,thesis_stim/pig_exemplar1.jpg,0.666667,new,0.321484557
shark,sea,living,thesis_stim/shark_exemplar1.jpg,0.758621,new,0.32342403
pyramid,building,nonliving,thesis_stim/pyramid_exemplar1.jpg,0.485714,old,0.323528518
calculator,electronics,nonliving,thesis_stim/calculator_exemplar1.jpg,0.28,old,0.327123181
starfish,sea,living,thesis_stim/starfish_exemplar1.jpg,0.591837,old,0.333516572
bee,insect,living,thesis_stim/bee_exemplar1.jpg,0.586207,old,0.333752709
drum,music_inst,nonliving,thesis_stim/drum_exemplar1.jpg,0.56,old,0.334424564
trophy,decor,nonliving,thesis_stim/trophy_exemplar1.jpg,0.3,old,0.336402966
wooden fence,street_items,nonliving,thesis_stim/wooden_fence_exemplar1.jpg,0.36,old,0.33760686
chest,furniture,nonliving,thesis_stim/chest_exemplar1.jpg,0.48,new,0.339760012
tennis ball,sports,nonliving,thesis_stim/tennis_ball_exemplar1.jpg,0.781818,old,0.342898273
power lines,street_items,nonliving,thesis_stim/power_lines_exemplar1.jpg,0.428571,new,0.343821254
flute,music_inst,nonliving,thesis_stim/flute_exemplar1.jpg,0.5,new,0.345156475
doghouse,street_items,nonliving,thesis_stim/doghouse_exemplar1.jpg,0.84,old,0.347157163
compass,tools,nonliving,thesis_stim/compass_exemplar1.jpg,0.275862,old,0.351726204
binder,office_supplies,nonliving,thesis_stim/binder_exemplar1.jpg,0.321429,old,0.35175413
toy,toys,nonliving,thesis_stim/toy_exemplar1.jpg,0.511111,old,0.35474251
coin,household_items,nonliving,thesis_stim/coin_exemplar1.jpg,0.571429,old,0.355263081
slinky,toys,nonliving,thesis_stim/slinky_exemplar1.jpg,0.457143,old,0.359454344
rope,tools,nonliving,thesis_stim/rope_exemplar1.jpg,0.642857,old,0.362909529
pagoda,building,nonliving,thesis_stim/pagoda_exemplar1.jpg,0.590909,new,0.366493169
mallet,tools,nonliving,thesis_stim/mallet_exemplar1.jpg,0.571429,old,0.366702203
mailbox,street_items,nonliving,thesis_stim/mailbox_exemplar1.jpg,0.333333,old,0.369696542
dinosaur toy,toys,nonliving,thesis_stim/dinosaur_toy_exemplar1.jpg,0.714286,old,0.370373295
pager,electronics,nonliving,thesis_stim/pager_exemplar1.jpg,0.333333,old,0.381634364
beetle,insect,living,thesis_stim/beetle_exemplar1.jpg,0.745455,new,0.388234468
bear,mammal,living,thesis_stim/bear_exemplar1.jpg,0.8,new,0.38875872
pencil,household_items,nonliving,thesis_stim/pencil_exemplar1.jpg,0.777778,old,0.393701235
hand mirror,household_items,nonliving,thesis_stim/hand_mirror_exemplar1.jpg,0.416667,old,0.394503539
puffin,birds,living,thesis_stim/puffin_exemplar1.jpg,0.416667,old,0.399359663
camera lens,electronics,nonliving,thesis_stim/camera_lens_exemplar1.jpg,0.571429,old,0.401682253
grill,furniture,nonliving,thesis_stim/grill_exemplar1.jpg,0.409091,new,0.402294117
goat,mammal,living,thesis_stim/goat_exemplar1.jpg,0.75,old,0.406501987
soccer ball,sports,nonliving,thesis_stim/soccerball_exemplar1.jpg,0.477272727,old,0.407882552
flask,kitchen_items,nonliving,thesis_stim/flask_exemplar1.jpg,0.6,old,0.40949625
church,building,nonliving,thesis_stim/church_exemplar1.jpg,0.555556,old,0.411147896
dining chair,furniture,nonliving,thesis_stim/dining_chair_exemplar1.jpg,0.297872,old,0.41221091
house,building,nonliving,thesis_stim/house_exemplar1.jpg,0.44898,old,0.417197692
mixer,appliances,nonliving,thesis_stim/mixer_exemplar1.jpg,0.6,old,0.417682969
stationary bike,sports,nonliving,thesis_stim/stationary_bike_exemplar1.jpg,0.46,old,0.417889816
pants,clothing,nonliving,thesis_stim/pants_exemplar1.jpg,0.469388,old,0.418332054
recycling bin,street_items,nonliving,thesis_stim/recycling_bin_exemplar1.jpg,0.583333,old,0.419285382
vcr,appliances,nonliving,thesis_stim/vcr_exemplar1.jpg,0.488889,old,0.419424826
toy phone,toys,nonliving,thesis_stim/toy_phone_exemplar1.jpg,0.603774,old,0.420859664
millipede,insect,living,thesis_stim/millipede_exemplar1.jpg,0.722222,old,0.424599194
keg,furniture,nonliving,thesis_stim/keg_exemplar1.jpg,0.5,old,0.426547877
violin,music_inst,nonliving,thesis_stim/violin_exemplar1.jpg,0.694444,old,0.426585647
backpack,clothing,nonliving,thesis_stim/backpack_exemplar1.jpg,0.408163,old,0.431144503
cross,decor,nonliving,thesis_stim/cross_exemplar1.jpg,0.790698,old,0.433132323
mandolin,music_inst,nonliving,thesis_stim/mandolin_exemplar1.jpg,0.409091,old,0.435374619
hamster cage,household_items,nonliving,thesis_stim/hamster_cage_exemplar1.jpg,0.58,new,0.436221567
rockinghorse,toys,nonliving,thesis_stim/rockinghorse_exemplar1.jpg,0.613636,old,0.438031615
bench,street_items,nonliving,thesis_stim/bench_exemplar1.jpg,0.714286,old,0.441547155
bunkbed,furniture,nonliving,thesis_stim/bunkbed_exemplar1.jpg,0.696429,old,0.441558379
tambourine,music_inst,nonliving,thesis_stim/tambourine_exemplar1.jpg,0.64,old,0.442352169
dresser,furniture,nonliving,thesis_stim/dresser_exemplar1.jpg,0.655172,old,0.442808656
dragon statue,decor,nonliving,thesis_stim/dragon_statue_exemplar1.jpg,0.551724,old,0.444992455
toy xylophone,toys,nonliving,thesis_stim/toy_xylophone_exemplar1.jpg,0.277778,old,0.446088119
handheld vacuum,appliances,nonliving,thesis_stim/handheld_vacuum_exemplar1.jpg,0.448276,old,0.451672654
pool,street_items,nonliving,thesis_stim/pool_exemplar1.jpg,0.413793,old,0.451683334
music stand,music_inst,nonliving,thesis_stim/music_stand_exemplar1.jpg,0.425926,new,0.455070893
scroll,decor,nonliving,thesis_stim/scroll_exemplar1.jpg,0.4,new,0.455793038
swimsuit,clothing,nonliving,thesis_stim/swimsuit_exemplar1.jpg,0.535714,new,0.458498042
shovel,tools,nonliving,thesis_stim/shovel_exemplar1.jpg,0.488889,new,0.458620986
pail,tools,nonliving,thesis_stim/pail_exemplar1.jpg,0.320755,old,0.459513553
salmon,sea,living,thesis_stim/salmon_exemplar1.jpg,0.533333,new,0.46451669
bottle,kitchen_items,nonliving,thesis_stim/bottle_exemplar1.jpg,0.363636,old,0.466377213
frame,household_items,nonliving,thesis_stim/frame_exemplar1.jpg,0.464286,old,0.466689523
rubber duck,toys,nonliving,thesis_stim/rubber_duck_exemplar1.jpg,0.666667,old,0.473167504
joystick,electronics,nonliving,thesis_stim/joystick_exemplar1.jpg,0.636364,new,0.473219121
fishtank,furniture,nonliving,thesis_stim/fishtank_exemplar1.jpg,0.82,old,0.478116318
dolphin,sea,living,thesis_stim/dolphin_exemplar1.jpg,0.795918,new,0.480401049
porcupine,mammal,living,thesis_stim/porcupine_exemplar1.jpg,0.714286,new,0.480568665
schoolbus,vehicle,nonliving,thesis_stim/schoolbus_exemplar1.jpg,0.622222,new,0.481323467
raft,vehicle,nonliving,thesis_stim/raft_exemplar1.jpg,0.458333,new,0.484494656
hot air balloon,vehicle,nonliving,thesis_stim/hot_air_balloon_exemplar1.jpg,0.62069,old,0.484621344
minivan,vehicle,nonliving,thesis_stim/minivan_exemplar1.jpg,0.18,old,0.484665643
manatee,mammal,living,thesis_stim/manatee_exemplar1.jpg,0.52,old,0.485661739
coffeemaker,appliances,nonliving,thesis_stim/coffeemaker_exemplar1.jpg,0.551724,old,0.48799078
earring,clothing,nonliving,thesis_stim/earring_exemplar1.jpg,0.535714,old,0.49003364
firetruck,vehicle,nonliving,thesis_stim/firetruck_exemplar1.jpg,0.88,old,0.495798886
religious statue,decor,nonliving,thesis_stim/religious_statue_exemplar1.jpg,0.342857,new,0.500159063
greenhouse,building,nonliving,thesis_stim/greenhouse_exemplar1.jpg,0.886364,new,0.500574409
beagle,mammal,living,thesis_stim/beagle_exemplar1.jpg,0.888889,new,0.500628552
emu,birds,living,thesis_stim/emu_exemplar1.jpg,0.689655,old,0.505112786
dishwasher,appliances,nonliving,thesis_stim/dishwasher_exemplar1.jpg,0.458333,new,0.506449511
baseball bat,sports,nonliving,thesis_stim/baseball_bat_exemplar1.jpg,0.607143,old,0.511459217
camera,electronics,nonliving,thesis_stim/camera_exemplar1.jpg,0.490909,old,0.513150779
pearl necklace,clothing,nonliving,thesis_stim/pearl_necklace_exemplar1.jpg,0.36,new,0.515911033
shaker,kitchen_items,nonliving,thesis_stim/shaker_exemplar1.jpg,0.611111,old,0.517068338
shuttlecock,sports,nonliving,thesis_stim/shuttlecock_exemplar1.jpg,0.388889,new,0.518301203
belt,clothing,nonliving,thesis_stim/belt_exemplar1.jpg,0.653061,old,0.51943531
fairy statue,decor,nonliving,thesis_stim/fairy_statue_exemplar1.jpg,0.785714,old,0.524345529
tractor,vehicle,nonliving,thesis_stim/tractor_exemplar1.jpg,0.416667,old,0.525401933
scanner,electronics,nonliving,thesis_stim/scanner_exemplar1.jpg,0.4,old,0.525541989
soda machine,street_items,nonliving,thesis_stim/soda_machine_exemplar1.jpg,0.535714,old,0.526869873
cash register,office_supplies,nonliving,thesis_stim/cash_register_exemplar1.jpg,0.62,old,0.529647803
heron,birds,living,thesis_stim/heron_exemplar1.jpg,0.64,old,0.529753005
syringe,tools,nonliving,thesis_stim/syringe_exemplar1.jpg,0.6,old,0.532435398
triangle,music_inst,nonliving,thesis_stim/triangle_exemplar1.jpg,0.4375,old,0.536505487
stapler,office_supplies,nonliving,thesis_stim/stapler_exemplar1.jpg,0.257143,old,0.536519424
lei,clothing,nonliving,thesis_stim/lei_exemplar1.jpg,0.827586,old,0.537114178
mosque,building,nonliving,thesis_stim/mosque_exemplar1.jpg,0.482143,old,0.53711706
umbrella,household_items,nonliving,thesis_stim/umbrella_exemplar1.jpg,0.340909,old,0.5390066
crayfish,sea,living,thesis_stim/crayfish_exemplar1.jpg,0.82,new,0.544372842
surfboard,sports,nonliving,thesis_stim/surfboard_exemplar1.jpg,0.530612,old,0.545374621
q-tip,household_items,nonliving,thesis_stim/q-tip_exemplar1.jpg,0.321429,old,0.553491317
bowling pins,sports,nonliving,thesis_stim/bowling_pins_exemplar1.jpg,0.290909,new,0.554447632
ironing board,household_items,nonliving,thesis_stim/ironing_board_exemplar1.jpg,0.5,old,0.556540916
frying pan,kitchen_items,nonliving,thesis_stim/frying_pan_exemplar1.jpg,0.574074,old,0.55684808
guitar case,music_inst,nonliving,thesis_stim/guitar_case_exemplar1.jpg,0.464286,old,0.558416174
sheep,mammal,living,thesis_stim/sheep_exemplar1.jpg,0.755556,old,0.558490708
panda,mammal,living,thesis_stim/panda_exemplar1.jpg,0.708333,old,0.56635808
vacuum,appliances,nonliving,thesis_stim/vacuum_exemplar1.jpg,0.488889,old,0.567155964
snail,insect,living,thesis_stim/snail_exemplar1.jpg,0.816327,new,0.567834621
horseshoe crab,sea,living,thesis_stim/horseshoe_crab_exemplar1.jpg,0.954545,old,0.568284935
waterjug,kitchen_items,nonliving,thesis_stim/waterjug_exemplar1.jpg,0.48,new,0.571770941
ant,insect,living,thesis_stim/ant_exemplar1.jpg,0.772727,new,0.57301096
construction helmet,clothing,nonliving,thesis_stim/construction_helmet_exemplar1.jpg,0.4,old,0.573503543
ashtray,furniture,nonliving,thesis_stim/ashtray_exemplar1.jpg,0.76,old,0.573520154
cabin,building,nonliving,thesis_stim/cabin_exemplar1.jpg,0.489796,old,0.57837058
cowbell,music_inst,nonliving,thesis_stim/cowbell_exemplar1.jpg,0.644444,old,0.578738371
gamepad,electronics,nonliving,thesis_stim/gamepad_exemplar1.jpg,0.470588,old,0.579251404
sarcophagus,decor,nonliving,thesis_stim/sarcophagus_exemplar1.jpg,0.689655,old,0.581136004
perfume,household_items,nonliving,thesis_stim/perfume_exemplar1.jpg,0.428571,new,0.590801561
boxing gloves,sports,nonliving,thesis_stim/boxing_gloves_exemplar1.jpg,0.795918,old,0.593316994
hammock,furniture,nonliving,thesis_stim/hammock_exemplar1.jpg,0.510204,old,0.594681971
trowel,tools,nonliving,thesis_stim/trowel_exemplar1.jpg,0.55102,old,0.595051931
cigar box,decor,nonliving,thesis_stim/cigar_box_exemplar1.jpg,0.64,old,0.596545298
crib,furniture,nonliving,thesis_stim/crib_exemplar1.jpg,0.3,old,0.597247552
outdoor table,furniture,nonliving,thesis_stim/outdoor_table_exemplar1.jpg,0.285714,old,0.598636611
wrench,tools,nonliving,thesis_stim/wrench_exemplar1.jpg,0.553571,old,0.610757764
piano,music_inst,nonliving,thesis_stim/piano_exemplar1.jpg,0.45614,old,0.615012737
jewlery box,decor,nonliving,thesis_stim/jewlery_box_exemplar1.jpg,0.44186,old,0.616321161
slug,insect,living,thesis_stim/slug_exemplar1.jpg,0.811321,old,0.620210609
record,music_inst,nonliving,thesis_stim/record_exemplar1.jpg,0.257143,old,0.623219933
ice bucket,kitchen_items,nonliving,thesis_stim/ice_bucket_exemplar1.jpg,0.2,new,0.630675274
computer mouse,electronics,nonliving,thesis_stim/computer_mouse_exemplar1.jpg,0.578947,new,0.64065088
castle,building,nonliving,thesis_stim/castle_exemplar1.jpg,0.357143,old,0.642265442
bowl,kitchen_items,nonliving,thesis_stim/bowl_exemplar1.jpg,0.571429,old,0.643183486
nesting dolls,toys,nonliving,thesis_stim/nesting_dolls_exemplar1.jpg,0.666667,old,0.643666973
cooking pot,kitchen_items,nonliving,thesis_stim/cooking_pot_exemplar1.jpg,0.32,old,0.648939766
slide,street_items,nonliving,thesis_stim/slide_exemplar1.jpg,0.314286,old,0.651721434
organ,music_inst,nonliving,thesis_stim/organ_exemplar1.jpg,0.571429,new,0.657540642
gas station,building,nonliving,thesis_stim/gas_station_exemplar1.jpg,0.527778,old,0.657884724
washing machine,appliances,nonliving,thesis_stim/washing_machine_exemplar1.jpg,0.48,new,0.660600063
pushpin,office_supplies,nonliving,thesis_stim/pushpin_exemplar1.jpg,0.625,old,0.663112228
chick,birds,living,thesis_stim/chick_exemplar1.jpg,0.827586,old,0.663875649
whistle,tools,nonliving,thesis_stim/whistle_exemplar1.jpg,0.697674,old,0.665923052
strainer,tools,nonliving,thesis_stim/strainer_exemplar1.jpg,0.42,old,0.668332929
boot,clothing,nonliving,thesis_stim/boot_exemplar1.jpg,0.47619,old,0.673281989
air conditioner,street_items,nonliving,thesis_stim/air_conditioner_exemplar1.jpg,0.491228,new,0.673674584
badminton racquet,sports,nonliving,thesis_stim/badminton_racquet_exemplar1.jpg,0.530612,old,0.677759097
rainboot,clothing,nonliving,thesis_stim/rainboot_exemplar1.jpg,0.321429,old,0.680986172
crossbow,sports,nonliving,thesis_stim/crossbow_exemplar1.jpg,0.46,old,0.684246167
